name,category,city,address,website,email,phone,reviews_rating,num_reviews,description,schedule,auxiliar(borrar),img1,img2
Bar Estación,Bar,NO_CITY,"Plaça de l'Estació, 6, Sant Andreu, 08030 Barcelona",NO_WEBSITE,,NO_PHONE,4.0,326,NOT_FOUND,"[{'day': 'viernes', 'hours': '6:00–16:30'}, {'day': 'sábado', 'hours': '7:00–14:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': '6:00–16:30'}, {'day': 'martes', 'hours': '6:00–16:30'}, {'day': 'miércoles', 'hours': '6:00–16:30'}, {'day': 'jueves', 'hours': '6:00–16:30'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipNHeV-CrdolJyzEOBxF6bo8qtG5105lhgiZAEh5=w162-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipOsUwUlLQb5TOVIIlzMSXXnR9vbDQnJeIfmm9C5=w408-h544-k-no
L'Oncle Jack Music & Cocktail Bar,Bar de alterne,L'Hospitalet de Llobregat,"Carrer de les Roselles, 32, 08901 L'Hospitalet de Llobregat, Barcelona",mizuwaricocktailbar.es,NO_EMAIL,692123697,4.7,324,NOT_FOUND,NOT_FOUND,Carta,https://lh5.googleusercontent.com/p/AF1QipPQlrSMO_Mlo1bOrA7T3a-TREuqQjfX2xCaO6wy=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipP847JDRX2xFN-qC-QpGymeqotJpu2mHuy6DetZ=w427-h240-k-no
Mandarina Deluxe Vintage,Discoteca,Barcelona,"Carrer d'Alcolea, 98, Sants-Montjuïc, 08014 Barcelona",m.facebook.com,NO_EMAIL,695922053,3.8,320,NOT_FOUND,"[{'day': 'viernes', 'hours': '23:00–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0023:00–24:00'}, {'day': 'domingo', 'hours': '0:00–6:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipM5oLF6JHc7yID9bHf-jRbw2h0IkfKxIx3YZsD5=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipPEn0fNIOiUgNQY81iGSub-wUxutxZVqD7g6TfN=w408-h408-k-no
Strip Club Barcelona Blue Night,Club de entretenimiento para adultos,Barcelona,"Carrer de Beethoven, 15, Sarrià-Sant Gervasi, 08021 Barcelona",bluenightbarcelona.com,hello@bluenight.es,627255555,3.9,306,NOT_FOUND,"[{'day': 'viernes', 'hours': '0:00–5:0021:00–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0021:00–24:00'}, {'day': 'domingo', 'hours': '0:00–6:0021:00–24:00'}, {'day': 'lunes', 'hours': '0:00–5:0021:00–24:00'}, {'day': 'martes', 'hours': '0:00–5:0021:00–24:00'}, {'day': 'miércoles', 'hours': '0:00–5:0021:00–24:00'}, {'day': 'jueves', 'hours': '0:00–5:0021:00–24:00'}]",Servicios,https://lh5.googleusercontent.com/p/AF1QipPqPNiU2iP_mUycgqyx5dfzKupJxZTrLE241uv2=w138-h92-k-no,https://lh3.googleusercontent.com/p/AF1QipP1lG7VhxAI83lX9MmGtrnLYCwB_h_6Ro2pfnS1=w408-h240-k-no-pi-0-ya148.31258-ro0-fo100
Switch,Bar,NO_CITY,"Carrer de Francisco Giner, 24, Gràcia, 08012 Barcelona",instagram.com,NO_EMAIL,NO_PHONE,4.3,298,NOT_FOUND,"[{'day': 'viernes', 'hours': '22:00–3:00'}, {'day': 'sábado', 'hours': '22:00–3:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': '22:00–2:30'}, {'day': 'jueves', 'hours': '22:00–2:30'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipNhtvTlSKggF1J6D6gCY0253f0CvaU2kEn6qKnI=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipMgRm0G3wSfWx446AL-pTTrvT9Emw-a1kb76xpd=w408-h725-k-no
MutiClub,Coctelería,Barcelona,"Carrer de Còrsega, 318, L'Eixample, 08037 Barcelona",instagram.com,NO_EMAIL,933885866,4.4,293,NOT_FOUND,"[{'day': 'viernes', 'hours': '18:00–3:00'}, {'day': 'sábado', 'hours': '18:00–3:00'}, {'day': 'domingo', 'hours': '18:00–1:30'}, {'day': 'lunes', 'hours': '20:00–1:30'}, {'day': 'martes', 'hours': '19:00–2:00'}, {'day': 'miércoles', 'hours': '19:00–2:00'}, {'day': 'jueves', 'hours': '18:00–2:30'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipMd2cIENBooBqnWGGX-UUlG7AtbaGTWI4WwUel1=w204-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipNX0e-nx-5czl0MyjDDvpeYu-7GtyWZZsGgxr1W=w408-h371-k-no
La Orquidea Karaoke,Karaoke,NO_CITY,"Carrer de Calvet, 14, Sarrià-Sant Gervasi, 08021 Barcelona",NO_WEBSITE,,NO_PHONE,2.9,283,NOT_FOUND,"[{'day': 'viernes', 'hours': '20:00–24:00'}, {'day': 'sábado', 'hours': '20:00–24:00'}, {'day': 'domingo', 'hours': '20:00–24:00'}, {'day': 'lunes', 'hours': '20:00–24:00'}, {'day': 'martes', 'hours': '20:00–24:00'}, {'day': 'miércoles', 'hours': '20:00–24:00'}, {'day': 'jueves', 'hours': '20:00–24:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipOycIdBIHEKP5wehcKAEI6-6Dg4PJME_KQvfOEV=w163-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipOycIdBIHEKP5wehcKAEI6-6Dg4PJME_KQvfOEV=w426-h240-k-no
Atlantic Club Barcelona,Recinto para eventos,Barcelona,"Av. del Tibidabo, 56, Sarrià-Sant Gervasi, 08035 Barcelona",atlanticbarcelona.com,NO_EMAIL,675273071,3.9,282,Música comercial en una amplia discoteca de estilo modernista con terraza ajardinada y vistas a Barcelona.,"[{'day': 'viernes', 'hours': 'Cerrado'}, {'day': 'sábado', 'hours': '12:00–18:00'}, {'day': 'domingo', 'hours': '12:00–18:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",Reclamar esta empresa,https://lh5.googleusercontent.com/p/AF1QipPrc9J40t7QER1r99NtDXlR2fBmWGc97Utv7C4I=w202-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipNyvUjhaI6aMYlRtjxTcKObcem2DK2GbBbUJn0W=w487-h240-k-no
Bar restaurante Bar-celona,Bar,Barcelona,"Carrer del Vallespir, 81, Sants-Montjuïc, 08014 Barcelona",gastrobarcelona.com,barcelonasants308@gmail.com,639363549,4.2,281,NOT_FOUND,"[{'day': 'viernes', 'hours': '8:00–23:00'}, {'day': 'sábado', 'hours': '8:00–16:00'}, {'day': 'domingo', 'hours': '8:00–22:00'}, {'day': 'lunes', 'hours': '8:00–22:00'}, {'day': 'martes', 'hours': '8:00–22:00'}, {'day': 'miércoles', 'hours': '8:00–22:00'}, {'day': 'jueves', 'hours': '8:00–22:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipNBdzvildOFICUkN02RijUKkP4Cl71Wzx0Fz6u1=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipPK5J6Negr0Jjurq2yzHEGGX__fpNXDwie46Lq3=w426-h240-k-no
Blue Space Aragó,Bar musical,Barcelona,"Carrer d'Aragó, 595, Sant Martí, 08026 Barcelona",facebook.com,NO_EMAIL,605153636,3.9,281,"Bar animado, con DJ, narguiles y cócteles clásicos, donde se pueden pedir botellas enteras.","[{'day': 'viernes', 'hours': '21:00–3:30'}, {'day': 'sábado', 'hours': '21:00–3:30'}, {'day': 'domingo', 'hours': '21:00–3:00'}, {'day': 'lunes', 'hours': '21:00–3:00'}, {'day': 'martes', 'hours': '21:00–3:00'}, {'day': 'miércoles', 'hours': '21:00–3:00'}, {'day': 'jueves', 'hours': '21:00–3:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPnDPV32k3ByQcwdhZFhsL-6SbAnASR2qF5kTdK=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipN8b0Ltrh8WpcWyBDGaD1T6lzjlSH63P8bmE_uH=w408-h271-k-no
Coyotes Disco Pub Barcelona,Discoteca,Barcelona,"Carrer del Tenor Masini, 65, Sants-Montjuïc, 08028 Barcelona",coyotes.eatbu.com,NO_EMAIL,622045829,4.0,276,NOT_FOUND,"[{'day': 'viernes', 'hours': '0:00–6:00'}, {'day': 'sábado', 'hours': '0:00–6:00'}, {'day': 'domingo', 'hours': '0:00–6:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",Reclamar esta empresa,https://lh5.googleusercontent.com/p/AF1QipNkWMDU8p9lvh--cI5YzhBLy2lJyySfWTeseIby=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipMwQodsFX9jEXj06HxSn43ZwrIlr3j6TuS3g4G-=w408-h272-k-no
Topxi music,Club musical,Barcelona,"Carrer de València, 358, L'Eixample, 08029 Barcelona",topximusic.com,NO_EMAIL,NO_PHONE,3.7,275,NOT_FOUND,"[{'day': 'viernes', 'hours': '0:30–5:00'}, {'day': 'sábado', 'hours': '0:30–6:00'}, {'day': 'domingo', 'hours': '0:30–6:00'}, {'day': 'lunes', 'hours': '0:30–5:00'}, {'day': 'martes', 'hours': '0:30–5:00'}, {'day': 'miércoles', 'hours': '0:30–5:00'}, {'day': 'jueves', 'hours': '0:30–5:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipNQyapqCDj6f5x0hLcC8ZbklEf8ec0qBmxwR-Kd=w80-h142-k-no,https://lh5.googleusercontent.com/p/AF1QipPcUlqKDSY8XpLR5JeUrEoFxgUMA7i-Z4fHsKoF=w408-h306-k-no
Casablanca Hospitalet,Bar musical,NO_CITY,"Carrer de Rodés, 32, 34, 08901 L'HOSPITALET, Barcelona",NO_WEBSITE,,NO_PHONE,4.1,274,NOT_FOUND,"[{'day': 'viernes', 'hours': '19:00–3:30'}, {'day': 'sábado', 'hours': '19:00–3:30'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPs1Hh_2kRphwAHS0IxyOM6D0KYme7ugWb2Lom8=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipPyiBr16wdbsyri5_PdRjkz7PXYs54xv5h7Bdev=w408-h306-k-no
Bar París,Bar,NO_CITY,"Carrer del Rector Juanico, 68, 08740 Sant Andreu de la Barca, Barcelona",NO_WEBSITE,,NO_PHONE,3.9,260,NOT_FOUND,"[{'day': 'viernes', 'hours': '8:00–23:00'}, {'day': 'sábado', 'hours': '8:00–23:00'}, {'day': 'domingo', 'hours': '8:00–23:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': '8:00–23:00'}, {'day': 'miércoles', 'hours': '8:00–23:00'}, {'day': 'jueves', 'hours': '8:00–23:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPKqMztURcShoEDGaoZZlpCSVPYFgdhvVTy2k5j=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipPKqMztURcShoEDGaoZZlpCSVPYFgdhvVTy2k5j=w408-h306-k-no
The End Bar,Bar,Barcelona,"Carrer de Santaló, 34, Sarrià-Sant Gervasi, 08021 Barcelona",NO_WEBSITE,,671102046,3.7,259,Sala y bar de copas de elegante diseño en tonos neutros que ofrece menús para grupos y acoge fiestas privadas.,"[{'day': 'viernes', 'hours': '20:00–3:00'}, {'day': 'sábado', 'hours': '20:00–3:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': '22:00–2:30'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPPJ8n28EzpeV5eqQWsmOcyu_TV4Eee0av1M7tL=w138-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipPPJ8n28EzpeV5eqQWsmOcyu_TV4Eee0av1M7tL=w408-h272-k-no
Garage 442,Bar musical,Barcelona,"Av. Diagonal, 442, L'Eixample, 08037 Barcelona",garage442.com,NO_EMAIL,934152231,4.3,227,NOT_FOUND,"[{'day': 'viernes', 'hours': '22:30–3:00'}, {'day': 'sábado', 'hours': '22:30–3:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': '22:30–2:30'}, {'day': 'jueves', 'hours': '22:30–2:30'}]",Amigable con la comunidad LGTBI+,https://lh5.googleusercontent.com/p/AF1QipN9Hs7InPi1VLdLQivNZGr5X_DzUJXF9xm0xXAV=w137-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipPtkzABuZhlG3N4ex__tH79qaIO8qHakycMM5GA=w408-h272-k-no
Saint Tropez Cocktails | Barcelona,Coctelería,Barcelona,"Travessera de Gràcia, 276, Gràcia, 08025 Barcelona",facebook.com,NO_EMAIL,932539604,4.6,227,NOT_FOUND,"[{'day': 'viernes', 'hours': '19:00–2:30'}, {'day': 'sábado', 'hours': '19:00–2:30'}, {'day': 'domingo', 'hours': '21:30–2:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",Planta 0 · ImpulsBarcelona,https://lh5.googleusercontent.com/p/AF1QipP-2HxyY0QAsLFvnl4HYT7JTaViIEqze7Kpq6Uv=w141-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipM4SwjumHM5fdxqGs_wHMFqul5MEy76p2cRYA_z=w408-h272-k-no
RED58,Club nocturno,NO_CITY,"Carrer del Consell de Cent, 280, L'Eixample, 08007 Barcelona",red58.club,NO_EMAIL,NO_PHONE,4.2,226,NOT_FOUND,"[{'day': 'viernes', 'hours': '23:59–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0023:59–24:00'}, {'day': 'domingo', 'hours': '0:00–6:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipNqr4bGNaXng74wmOA2tvT5O4dg9bEOQgIiVi3o=w138-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipNqr4bGNaXng74wmOA2tvT5O4dg9bEOQgIiVi3o=w408-h271-k-no
Sala Taro,Bar musical,NO_CITY,"Carrer de Rossend Arús, 9, Sants-Montjuïc, 08014 Barcelona",NO_WEBSITE,,NO_PHONE,4.5,224,NOT_FOUND,"[{'day': 'viernes', 'hours': '21:00–3:00'}, {'day': 'sábado', 'hours': '21:00–3:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': '21:00–24:00'}, {'day': 'jueves', 'hours': '21:00–2:30'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipMpybo7rHWbYLn73djJVIK_vHYSoFU6q2cERxUp=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipPmrhIbtEMQhKW-ixBPcJir8OtyyNs6BOMi-LsG=w408-h306-k-no
Queen's,Discoteca,Cornellà de Llobregat,Amigable con la comunidad LGTBI+,"Pg. dels Ferrocarrils Catalans, 117, 08940 Cornellà de Llobregat, Barcelona",NO_EMAIL,695798627,3.9,219,NOT_FOUND,"[{'day': 'viernes', 'hours': '23:00–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0023:00–24:00'}, {'day': 'domingo', 'hours': '0:00–6:0015:00–24:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPMEQrCWc1sAt4VAPXvvnoUF2OVhDnkr8FdeeVs=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipPBVFLx2scKwoMZj4O49O_i3AxaJiAB4m_ndXn-=w513-h240-k-no
Mobster's Barcelona,Coctelería,NO_CITY,"Carrer de Moià, 1, Sarrià-Sant Gervasi, 08006 Barcelona",NO_WEBSITE,,NO_PHONE,3.5,215,NOT_FOUND,"[{'day': 'viernes', 'hours': '22:00–3:00'}, {'day': 'sábado', 'hours': '22:00–3:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': '22:00–2:30'}, {'day': 'jueves', 'hours': '22:00–2:30'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipOrs8hQQ9d_V-kQiXskpOfwodfIXruieN5d6pj2=w138-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipMYWZozCUPCXcLJJhFCG_gFIsBjUBHSEgYM9bZb=w408-h287-k-no
PULSA9,Restaurante,NO_CITY,"Plaça de les Palmeres, 5, Sant Andreu, 08030 Barcelona",NO_WEBSITE,,NO_PHONE,4.1,214,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipOe4WgyJmYQaw7KG9KSJbx18_5Gc0cRNaErFWe8=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipMBZ7OveC1_p7xQnCHcGWFshK4WHNXAS6MLIhs9=w408-h408-k-no
Disco Bar Mami,Discoteca,Barcelona,"Carrer de Sants, 443, Sants-Montjuïc, 08028 Barcelona",m.facebook.com,NO_EMAIL,671296949,3.1,212,NOT_FOUND,"[{'day': 'viernes', 'hours': '22:30–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0022:30–24:00'}, {'day': 'domingo', 'hours': '0:00–6:0022:30–24:00'}, {'day': 'lunes', 'hours': '0:00–5:0022:30–24:00'}, {'day': 'martes', 'hours': '0:00–5:0022:00–24:00'}, {'day': 'miércoles', 'hours': '0:00–5:0022:30–24:00'}, {'day': 'jueves', 'hours': '0:00–5:00'}]",Reservar una mesa,https://lh5.googleusercontent.com/p/AF1QipPJFXydPw6OfGQvZRISduBTaGfK7WTc335x1Ivk=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipMY2csack0C58TMsalSBl22LlTHm9gvi5S90voP=w408-h292-k-no
Ocean Barcelona,Discoteca,Barcelona,"Carrer de Balmes, 32, L'Eixample, 08007 Barcelona",oceanbcn.com,contact@mysite.com,937155661,3.7,206,NOT_FOUND,"[{'day': 'viernes', 'hours': '23:59–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0023:59–24:00'}, {'day': 'domingo', 'hours': '0:00–6:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': '22:30–24:00'}, {'day': 'miércoles', 'hours': '0:00–3:45'}, {'day': 'jueves', 'hours': 'Cerrado'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPH7xC9B5KhqGtPKl11tYFYwlu5lqH2XnjiVMzc=w138-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipPH7xC9B5KhqGtPKl11tYFYwlu5lqH2XnjiVMzc=w408-h272-k-no
G Y PUNTO,Bar musical,Sant Andreu de la Barca,"El Palau, Av. Constitució, 111, 08740 Sant Andreu de la Barca, Barcelona",facebook.com,NO_EMAIL,655237461,3.8,206,NOT_FOUND,"[{'day': 'viernes', 'hours': '22:00–3:30'}, {'day': 'sábado', 'hours': '22:00–3:30'}, {'day': 'domingo', 'hours': '22:00–3:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': '22:00–3:00'}, {'day': 'miércoles', 'hours': '22:00–3:00'}, {'day': 'jueves', 'hours': '22:00–3:00'}]",Amigable con la comunidad LGTBI+,https://lh5.googleusercontent.com/p/AF1QipNMUTJguUlhGfIfzKogkae52Lcsc20Csk2Zfem1=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipOnQh1MpmwyN0JDNEAEI4CW10Y771goJZ_iKBLO=w519-h240-k-no
Bar Bombo Maracana,Bar,NO_CITY,"Plaça de Mossèn Clapés, 23, Sant Andreu, 08030 Barcelona",NO_WEBSITE,,NO_PHONE,3.6,202,NOT_FOUND,"[{'day': 'viernes', 'hours': '6:00–24:00'}, {'day': 'sábado', 'hours': '6:00–24:00'}, {'day': 'domingo', 'hours': '6:00–24:00'}, {'day': 'lunes', 'hours': '6:00–24:00'}, {'day': 'martes', 'hours': '6:00–24:00'}, {'day': 'miércoles', 'hours': '6:00–24:00'}, {'day': 'jueves', 'hours': '6:00–24:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipMHi4rcR_Hff2sekW5MiM_GyknTyRI1LKUySrY8=w80-h113-k-no,https://lh5.googleusercontent.com/p/AF1QipMHi4rcR_Hff2sekW5MiM_GyknTyRI1LKUySrY8=w408-h580-k-no
Morro Fi,Bar,NO_CITY,"Pg. de la Bonanova, 105, Sarrià-Sant Gervasi, 08017 Barcelona",morrofi.cat,NO_EMAIL,NO_PHONE,4.4,200,NOT_FOUND,"[{'day': 'viernes', 'hours': '12:00–16:0018:00–24:00'}, {'day': 'sábado', 'hours': '12:00–16:0018:00–24:00'}, {'day': 'domingo', 'hours': '12:00–16:0018:00–22:00'}, {'day': 'lunes', 'hours': '12:00–16:0018:00–23:00'}, {'day': 'martes', 'hours': '12:00–16:0018:00–23:00'}, {'day': 'miércoles', 'hours': '12:00–16:0018:00–23:00'}, {'day': 'jueves', 'hours': '12:00–16:0018:00–24:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPWfSdo3YFfjFALnCx8t2gJGLawjhELZ-IIkfoU=w92-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipNAuuT8mHvAl_AiOU_0ebnMtqFj2pOpKBeqwNKy=w408-h272-k-no
Bar Musical Luna,Pub,L'Hospitalet de Llobregat,NOT_FOUND,"Av. de Josep Tarradellas i Joan, 197, 08901 L'Hospitalet de Llobregat, Barcelona",NO_EMAIL,615348505,3.8,199,NOT_FOUND,"[{'day': 'viernes', 'hours': '18:00–3:00'}, {'day': 'sábado', 'hours': '18:00–3:00'}, {'day': 'domingo', 'hours': '18:00–3:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': '18:00–3:00'}, {'day': 'miércoles', 'hours': '18:00–3:00'}, {'day': 'jueves', 'hours': '18:00–3:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPmKq6dufKnM_ria5Uhlpwfa1g6R8rYyhWrUdeE=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipPmKq6dufKnM_ria5Uhlpwfa1g6R8rYyhWrUdeE=w408-h544-k-no
Undead Dark Club,Discoteca,NO_CITY,"Carrer Violant d'Hongria, 128, Distrito de Sants-Montjuïc, 08028 Barcelona",undeadarkclub.com,NO_EMAIL,NO_PHONE,4.3,199,Oscuro local decorado con estatuas y armaduras especializado en música gothic rock o post punk.,"[{'day': 'viernes', 'hours': '0:30–5:00'}, {'day': 'sábado', 'hours': '0:30–6:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipP1rAL22QPemLDgYwO5EXXJFEUHdFT4nUugsYnE=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipNRP1Sq4hLFHv6gWGbU9HnfaFd8R-lFSXln2Rfg=w408-h544-k-no
Blunit,Bar,NO_CITY,"C/ de Muntaner, 24, L'Eixample, 08011 Barcelona",blunit.es,NO_EMAIL,616799853,4.4,195,NOT_FOUND,"[{'day': 'viernes', 'hours': '21:00–3:00'}, {'day': 'sábado', 'hours': '21:00–3:00'}, {'day': 'domingo', 'hours': '21:00–2:30'}, {'day': 'lunes', 'hours': '21:00–2:30'}, {'day': 'martes', 'hours': '21:00–2:30'}, {'day': 'miércoles', 'hours': '21:00–2:30'}, {'day': 'jueves', 'hours': '21:00–2:30'}]",Carta,https://lh5.googleusercontent.com/p/AF1QipO3Ovevozk1iLTDMW_scenxKZhx_r6PWybi2W88=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipOtZSUmRBmC_j9wWiw2MffjVxydqTCQRKbnhn5j=w408-h272-k-no
Disco Bar Joes,Bar musical,Barcelona,Se encuentra en: Restaurante Hoja Verde,"Pg. Sant Antoni, 19, Sants-Montjuïc, 08014 Barcelona",NO_EMAIL,674451291,3.8,195,Cócteles y música en una coctelería informal con iluminación tenue y ambiente distendido.,"[{'day': 'viernes', 'hours': '18:00–3:00'}, {'day': 'sábado', 'hours': '18:00–3:00'}, {'day': 'domingo', 'hours': '18:00–2:30'}, {'day': 'lunes', 'hours': '9:00–17:00'}, {'day': 'martes', 'hours': '0:30–5:00'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': '18:00–2:30'}]",facebook.com,https://lh5.googleusercontent.com/p/AF1QipMnW52MaRHTd-dLE8qbon_sa6-RkvwHxa7vuRYF=w163-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipO_fMkP84JTAFdw3P_IEFGVg4NVRRT7fT3g_e_T=w408-h544-k-no
Tatos bar,Bar de tapas,NO_CITY,"Carrer de Barcelona, 84, 08901 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.7,179,NOT_FOUND,"[{'day': 'viernes', 'hours': '12:30–16:0018:30–23:30'}, {'day': 'sábado', 'hours': '12:30–16:0018:30–23:30'}, {'day': 'domingo', 'hours': '12:00–16:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': '18:30–23:00'}, {'day': 'jueves', 'hours': '18:30–23:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPrd0VnQuL5h4IA_mhhB9lScqz8vR9n8FjOmGal=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipPrd0VnQuL5h4IA_mhhB9lScqz8vR9n8FjOmGal=w408-h544-k-no
